tgo;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1667;0;0;0;0;0;0;0;2979;0;3908;0;0;1802;589;830;0;0;0;0;0
tha;epidemic_affected_annual_number;0;0;0;0;0;0;2900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2035;0;9;11;22;0;0;0;0
tjk;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7516;15790;0;203;0;0;0;256;0;0;0;0;0
tls;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;0;0;0
tur;epidemic_affected_annual_number;0;0;0;0;0;0;100000;0;0;0;0;0;0;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;242;0;0
twn;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250100;0;0;0;346;0;0;0;0;0;0
tza;epidemic_affected_annual_number;0;0;0;0;0;0;6550;0;0;12;0;0;163;0;128;0;590;0;0;200;2307;0;0;0;0;0;44680;43140;585;935;540;158;0;0;582;1480;403;0
uga;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;156;0;0;0;367;0;0;1117;1367;100;50;0;0;0;20;100300;630;2342;982;23;0;277;56;747;4795;3809;416
ukr;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1404;5540;0;102;0;0;0;0;0;0;0;0;0;0;0
usa;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;403100;0;0;0;0;0;0;0;0;3867;0;0;0;0;0;0
uzb;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;0;0;0;0;0;0;0;0;0;0
ven;epidemic_affected_annual_number;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;9580;985;32;0;0;32280;0;0;0;0;0;0;0;0;0;0;0;0;0
vnm;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;9751;0;8234;0;0;0;63;23;93;99;0;27;0
yem;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321;0;0;0;0;179;0;0;0
yug;epidemic_affected_annual_number;0;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zaf;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86290;0;13440;0;179;0;0;0;762
zmb;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;752;13150;11660;0;0;0;0;0;0;13540;1387;436;0;4014;0;7636;110;120;0
zwe;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5907;0;0;0;501300;0;399;514;2924;0;456;790;0;1270;0;10070;31080
