geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
eri;murder_total_deaths;157.99;159.9;158.05;157.24;160.91;167.23;178.11;192.1;207.98;223.41;239.13;257.38;277.78;295.71;314.25;330.95;342.42;353.7;363.98;370.92;381.88;388.24;398.48;407.55;417.58;428.81;441.68
esp;murder_total_deaths;442.47;434.86;424.69;415.51;403.74;394.49;392.22;402.26;408.31;416.36;427.05;432.36;441.15;448.08;453.76;439.69;429.51;421.14;413.08;397.23;380.84;370.84;358.34;343.1;332.43;327.98;326.63
est;murder_total_deaths;171.29;194.96;221.38;258.94;292.04;280.57;243.01;230.12;230.13;207.74;193.36;192.15;175.9;160.46;148.05;139.63;130.69;125.58;109.03;98.93;86.84;83.11;81.09;72.35;70.81;71.3;71.56
eth;murder_total_deaths;5238.96;5359.09;5506.97;5678.0;5879.73;6103.26;6205.73;6395.06;6493.23;6578.54;6778.68;6851.24;6880.93;6985.96;7159.26;7394.67;7660.04;7898.22;8127.62;8414.51;8699.44;8913.69;9082.35;9230.27;9385.93;9541.84;9682.1
fin;murder_total_deaths;165.97;164.7;161.78;156.57;153.34;149.9;150.13;145.32;141.41;141.88;139.08;135.52;129.75;125.65;125.82;122.63;119.59;117.83;115.25;111.17;106.63;101.57;96.08;91.34;88.01;83.77;82.69
fji;murder_total_deaths;28.39;28.58;29.27;29.89;32.25;33.92;36.08;38.65;39.71;44.03;45.82;46.96;47.82;45.2;43.26;44.03;43.76;43.1;42.47;42.13;42.34;42.01;43.03;43.91;45.14;46.22;47.15
fra;murder_total_deaths;1028.03;1024.51;1011.73;999.86;982.28;954.83;929.81;904.78;863.11;832.49;812.04;798.08;773.61;751.29;725.64;705.38;690.6;676.86;672.87;667.95;658.78;649.3;643.29;633.67;616.63;609.9;604.15
fsm;murder_total_deaths;5.59;5.78;5.96;6.09;6.22;6.32;6.42;6.51;6.55;6.58;6.54;6.46;6.42;6.38;6.37;6.41;6.42;6.42;6.43;6.45;6.52;6.55;6.54;6.58;6.73;6.96;6.97
gab;murder_total_deaths;44.96;45.88;47.62;47.51;49.68;54.39;55.4;57.07;58.4;57.67;60.55;63.29;63.57;65.32;65.77;67.76;68.86;71.88;75.62;77.77;75.85;77.4;78.6;79.75;81.86;83.6;84.43
gbr;murder_total_deaths;586.98;579.87;576.16;586.08;580.01;563.26;536.87;516.14;505.62;503.6;505.15;507.32;507.18;500.42;492.28;483.93;479.02;470.55;462.16;449.23;439.43;431.97;422.43;415.89;415.26;415.7;417.66
geo;murder_total_deaths;231.23;232.07;224.97;225.24;190.99;168.48;151.49;160.75;174.25;175.5;175.86;180.62;179.37;178.15;183.41;184.5;182.17;179.26;177.29;167.51;166.77;162.02;156.09;159.71;158.8;159.21;157.91
gha;murder_total_deaths;494.19;513.92;539.44;553.95;579.21;603.17;622.27;661.29;677.14;705.07;733.7;771.73;808.31;844.96;873.74;899.16;923.22;938.6;944.09;958.71;973.93;988.98;998.37;1005.14;1009.11;1011.49;1007.16
gin;murder_total_deaths;135.38;144.26;154.85;165.92;178.27;188.4;194.96;198.19;204.18;215.69;217.74;227.6;238.24;244.72;254.96;260.13;274.55;286.59;295.53;308.38;323.78;331.93;340.87;352.57;363.79;374.96;387.47
gmb;murder_total_deaths;11.56;11.86;12.14;12.36;12.62;12.88;13.2;13.57;14.04;14.61;15.43;16.18;17.08;17.45;18.51;19.38;20.11;20.57;20.88;21.29;21.47;21.84;22.36;22.87;23.46;23.98;24.4
gnb;murder_total_deaths;66.0;67.21;68.67;69.95;71.25;73.46;74.38;75.75;77.5;79.84;83.49;85.85;88.22;89.96;93.08;93.95;96.6;102.9;105.24;108.11;110.61;111.21;111.99;115.23;117.3;119.22;121.58
gnq;murder_total_deaths;25.1;25.91;26.32;27.05;27.32;27.9;28.7;27.66;27.34;27.52;27.45;26.36;25.16;25.3;24.55;25.02;26.68;26.8;26.82;28.72;28.26;27.19;27.07;26.85;28.69;29.33;30.42
grc;murder_total_deaths;117.36;122.55;124.61;127.24;127.99;131.04;134.36;134.42;131.13;127.17;124.32;119.49;114.83;116.76;116.68;118.06;117.97;123.11;127.5;130.85;132.66;133.7;132.44;127.3;125.26;121.09;118.52
grd;murder_total_deaths;2.86;2.88;3.03;3.1;3.31;3.5;3.7;4.06;4.46;4.85;5.48;5.07;5.42;5.84;6.08;6.64;6.68;6.82;7.07;7.39;7.62;7.69;7.59;7.64;7.67;7.79;7.69
grl;murder_total_deaths;10.92;10.44;9.94;9.46;9.02;8.9;8.89;8.98;8.94;8.53;8.16;8.12;7.94;7.87;7.77;7.59;7.18;6.89;6.66;6.52;6.37;5.93;5.64;5.46;5.46;5.55;5.64
gtm;murder_total_deaths;2770.97;2881.8;2968.21;3041.73;3182.42;3329.98;3452.65;3596.96;3663.35;3716.08;3843.66;3919.3;4182.8;4502.73;4849.39;5222.3;5480.77;5650.86;5787.42;5868.89;5835.21;5654.68;5512.03;5490.88;5497.45;5651.54;5806.94
gum;murder_total_deaths;6.1;6.31;6.47;6.64;6.83;6.6;6.98;6.66;6.35;6.1;5.92;6.08;6.03;6.14;6.14;6.13;6.15;6.0;6.29;6.53;6.7;6.82;6.98;7.1;7.24;7.37;7.42
guy;murder_total_deaths;99.66;102.09;101.63;99.59;101.09;104.53;108.4;123.4;130.57;130.88;139.37;126.9;133.15;143.41;142.06;146.78;146.98;144.73;146.12;146.23;148.55;150.09;147.59;147.72;146.41;145.97;141.29
hnd;murder_total_deaths;1522.41;1533.44;1562.43;1589.81;1623.81;1664.4;1699.71;1734.8;1769.78;1809.37;1858.6;1897.64;1920.92;1931.96;1974.78;2042.03;2135.0;2230.92;2331.42;2449.29;2535.98;2569.89;2607.25;2643.17;2675.73;2706.35;2736.32
hrv;murder_total_deaths;152.86;159.95;165.79;165.99;158.64;153.43;145.12;139.08;132.34;122.74;113.16;104.42;98.09;94.35;91.71;87.65;86.44;82.54;80.1;76.74;73.89;71.13;68.88;66.07;63.52;63.49;63.07
hti;murder_total_deaths;852.8;869.34;878.72;901.57;908.63;933.56;929.89;940.46;949.04;931.35;915.96;919.64;818.81;758.26;709.97;679.86;662.5;644.81;661.82;672.98;692.91;709.14;727.17;742.41;757.81;774.85;792.2
hun;murder_total_deaths;376.17;393.78;399.93;398.48;387.73;377.3;368.66;359.98;346.27;327.09;311.31;296.96;284.05;270.06;265.28;256.98;251.5;245.84;240.53;229.8;220.06;214.03;208.3;201.19;195.0;196.74;197.65
idn;murder_total_deaths;3591.57;3667.82;3759.21;3846.76;3916.36;3977.43;4018.21;4072.21;4181.12;4279.7;4354.24;4400.72;4460.82;4492.65;4508.36;4597.5;4633.69;4668.88;4632.74;4589.03;4537.35;4470.22;4470.64;4470.46;4488.67;4496.46;4486.94
ind;murder_total_deaths;36392.11;37155.7;37974.38;38732.71;39702.24;40507.01;41523.09;42759.92;43747.63;44313.69;45000.35;45675.69;46398.48;47067.67;47751.91;48779.52;48371.74;48303.9;48367.08;47771.25;47212.2;46751.04;45870.23;46978.12;47700.11;48285.18;48579.37
irl;murder_total_deaths;32.24;31.41;31.46;31.32;31.28;32.55;33.46;34.88;36.95;38.85;39.87;39.99;40.23;39.23;37.88;37.12;39.8;41.81;42.14;42.41;40.53;38.58;37.48;35.46;34.57;34.0;33.54
irn;murder_total_deaths;1221.06;1275.09;1315.76;1365.24;1417.69;1473.01;1554.46;1592.92;1680.34;1711.15;1797.87;1888.61;1974.53;2077.83;2104.81;2103.15;2054.53;1997.48;1958.86;1901.03;1811.6;1673.09;1687.87;1807.88;1850.31;1786.76;1754.62
irq;murder_total_deaths;1097.67;1166.0;1239.56;1290.03;1362.33;1459.41;1541.29;1649.99;1670.66;1726.95;1838.47;1846.23;1988.65;2107.79;2201.15;2278.53;2353.39;2418.24;2459.41;2492.86;2505.33;2519.77;2546.18;2574.68;2614.04;2652.0;2691.48
