syc;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
syr;epidemic_deaths_annual_number;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tcd;epidemic_deaths_annual_number;0;2312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;433;0;0;1262;0;0;0;0;94;239;0;0;1209;113;0;11;144;115;20;0;22
tgo;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;360;0;239;0;0;235;95;40;0;0;0;0;0
tha;epidemic_deaths_annual_number;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;2;7;14;0;0;0;0
tjk;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;0;3;0;0;0;0;0;0;0;0;0
tls;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0
tur;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;20;0;0
twn;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;37;0;0;0;0;0;0
tza;epidemic_deaths_annual_number;0;0;0;0;0;0;500;0;0;12;0;0;163;0;10;0;90;0;0;200;574;0;0;0;0;0;2329;2461;56;37;25;9;0;0;6;70;119;0
uga;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;27;0;0;156;197;100;50;0;0;0;20;0;30;137;259;14;0;35;3;21;192;103;28
ukr;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;204;0;0;0;0;0;0;0;0;0;0;0;0;0
usa;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;100;0;0;0;0;0;0;0;0;214;0;0;0;0;0;0
uzb;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0
ven;epidemic_deaths_annual_number;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;74;18;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vnm;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;45;0;234;0;0;0;5;15;42;16;0;27;0
yem;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0
yug;epidemic_deaths_annual_number;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zaf;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;0;85;0;5;0;0;0;11
zmb;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;462;163;11;0;179;0;21;5;5;0
zwe;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;0;0;0;1311;0;22;52;112;0;4;40;0;87;0;67;1561
