geo;indicator;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
irl;coal_consumption_per_cap;1.09302;1.23987;1.3144799999999999;1.5968;1.50928;0.7288100000000001;0.68703;0.6302800000000001;0.60501;0.64161;0.5342100000000001;0.54022;0.5566399999999999;0.51837;0.58616;0.54848;0.5678300000000001;0.59509;0.64075;0.6107;0.69903;0.76694;0.9852299999999999;1.00389;1.00637;0.9699200000000001;0.9285700000000001;0.8814299999999999;0.85244;0.81091;0.81092;0.81117;0.76502;0.7622800000000001;0.6479199999999999;0.68003;0.70138;0.6632600000000001;0.6299;0.5776600000000001;0.6342300000000001;0.5535899999999999;0.53385;0.50646;0.4295;0.42868999999999996;0.41807;0.48393;0.43715;0.43332;0.46498999999999996;0.46042
irn;coal_consumption_per_cap;0.008459999999999999;0.00905;0.009729999999999999;0.01043;0.0112;0.012029999999999999;0.00825;0.01255;0.02054;0.02187;0.03935;0.03773;0.036989999999999995;0.02187;0.030489999999999996;0.030930000000000003;0.02484;0.03217;0.02913;0.02161;0.020419999999999997;0.01933;0.0183;0.01821;0.01296;0.012629999999999999;0.017669999999999998;0.015330000000000002;0.018609999999999998;0.01845;0.01704;0.01753;0.01765;0.02017;0.01885;0.01971;0.01905;0.01781;0.01906;0.01973;0.0221;0.02109;0.02174;0.0161;0.01842;0.017240000000000002;0.01891;0.0147;0.01853;0.02072;0.02062;0.02131
isr;coal_consumption_per_cap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027;0.00026000000000000003;0.14290999999999998;0.2648;0.42155;0.45238999999999996;0.49433999999999995;0.518;0.4877;0.5157;0.52666;0.55274;0.65687;0.71554;0.73222;0.7741100000000001;0.91207;0.96652;1.01349;0.9740200000000001;1.0401;1.1779;1.22322;1.24568;1.2344899999999999;1.2024299999999999;1.16196;1.15959;1.113;1.06437;1.0411700000000002;1.0480200000000002;1.14438;0.9429;0.86595;0.8366600000000001;0.69798
ita;coal_consumption_per_cap;0.16675;0.17215;0.18732000000000001;0.18017;0.18367999999999998;0.18422;0.17674;0.16334;0.16464;0.17818;0.17765999999999998;0.17529;0.17164000000000001;0.17393;0.19022999999999998;0.22250999999999999;0.22741;0.25363;0.23688;0.26819;0.26443;0.2597;0.25766999999999995;0.24145999999999998;0.25189;0.24649000000000001;0.24188;0.21391999999999997;0.18607;0.19844;0.21443;0.19638;0.1982;0.20611;0.20579;0.21905;0.23217;0.23740999999999998;0.25556;0.28353;0.27991;0.28214;0.27526999999999996;0.26549;0.20744;0.2287;0.25693;0.26322;0.22704000000000002;0.2193;0.20672;0.1829
jpn;coal_consumption_per_cap;0.4948;0.5212600000000001;0.5656;0.57463;0.6056600000000001;0.57552;0.5151899999999999;0.49621000000000004;0.51718;0.54082;0.49964;0.48312;0.45123;0.40491;0.42876000000000003;0.49409;0.54966;0.5204;0.50945;0.56612;0.58748;0.55658;0.56539;0.60858;0.60722;0.6268100000000001;0.61971;0.60729;0.61747;0.64478;0.66668;0.68269;0.6998800000000001;0.66603;0.69955;0.74878;0.76554;0.81202;0.83339;0.8544299999999999;0.88861;0.8747799999999999;0.91599;0.9359;0.7904800000000001;0.9001;0.85296;0.90184;0.9441799999999999;0.92968;0.9368200000000001;0.9388799999999999
kaz;coal_consumption_per_cap;;;;;;;;;;;;;;;;;;;;;2.4151599999999998;2.5071;2.57403;2.65652;2.5157599999999998;2.3408900000000004;2.28519;2.31028;2.11222;2.08565;1.70353;1.5421;1.3442;1.34359;1.2591700000000001;1.18474;1.48272;1.49567;1.63764;1.72827;1.7298900000000001;1.8059599999999998;1.9656799999999999;2.11159;1.91156;2.03574;2.18293;2.15541;2.10702;2.34301;2.0166;1.97974
kor;coal_consumption_per_cap;0.17131;0.18952;0.17683;0.1634;0.16712;0.17476;0.17310999999999999;0.17396;0.21584;0.2186;0.22705999999999998;0.24916;0.26803;0.26742;0.31567;0.34688;0.39485;0.39434;0.41485;0.49296999999999996;0.53964;0.56534;0.56701;0.5978;0.57636;0.56811;0.5656100000000001;0.53857;0.5837100000000001;0.5956600000000001;0.6207699999999999;0.70452;0.7523;0.77384;0.8126899999999999;0.90815;0.95805;1.02271;1.05901;1.0954;1.1244399999999999;1.1205;1.2158799999999998;1.34217;1.38933;1.53162;1.6813900000000002;1.62111;1.63277;1.6792900000000002;1.6894;1.60624
kwt;coal_consumption_per_cap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ltu;coal_consumption_per_cap;;;;;;;;;;;;;;;;;;;;;0.22828;0.26334;0.25685;0.25672;0.23829;0.21569000000000002;0.24081;0.11315;0.1008;0.08417999999999999;0.06767000000000001;0.06257;0.05092;0.044719999999999996;0.03845;0.02636;0.02412;0.03922;0.05111;0.04989;0.055260000000000004;0.07597999999999999;0.07653;0.06586;0.053110000000000004;0.06627000000000001;0.07783;0.07694;0.08971;0.07681;0.06221;0.06592999999999999
mex;coal_consumption_per_cap;0.01546;0.01599;0.019030000000000002;0.01936;0.019030000000000002;0.02068;0.02514;0.026910000000000003;0.027939999999999996;0.02992;0.03336;0.02489;0.034839999999999996;0.03539;0.03391;0.03352;0.02895;0.0339;0.03776;0.03708;0.03937;0.04255;0.04035;0.03745;0.04065;0.03953;0.03748;0.03715;0.041089999999999995;0.04871;0.05326;0.06002999999999999;0.0591;0.05947;0.059620000000000006;0.0644;0.06981;0.11544000000000001;0.08409;0.08496000000000001;0.10577;0.11184000000000001;0.10117000000000001;0.08892;0.08914;0.10855999999999999;0.1237;0.10622999999999999;0.10400999999999999;0.1024;0.10085;0.07695
