geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
eth;cervical_cancer_deaths_per_100000_women;61.89;60.91;60.05;59.43;59.52;59.37;58.07;57.17;56.18;56.12;55.71;53.87;51.88;50.17;48.81;47.81;46.46;45.19;43.7;42.98;42.61;42.14;41.58;40.91;40.26;39.55;39.05
fin;cervical_cancer_deaths_per_100000_women;3.4;3.26;3.1;2.99;2.8;2.62;2.51;2.42;2.29;2.24;2.18;2.11;2.01;1.99;1.93;1.86;1.8;1.73;1.69;1.66;1.63;1.58;1.54;1.5;1.43;1.39;1.34
fji;cervical_cancer_deaths_per_100000_women;29.7;29.49;29.05;28.49;27.83;27.24;26.95;26.61;25.69;25.77;25.02;24.29;23.58;24.27;24.26;24.3;24.29;24.19;23.97;23.57;23.33;23.07;23.15;23.16;23.21;23.23;23.18
fra;cervical_cancer_deaths_per_100000_women;5.13;4.89;4.7;4.57;4.45;4.34;4.17;4.04;3.97;3.86;3.73;3.61;3.51;3.42;3.32;3.26;3.23;3.16;3.16;3.13;3.14;3.13;3.11;3.05;2.94;2.87;2.81
fsm;cervical_cancer_deaths_per_100000_women;18.85;18.64;18.36;18.1;17.88;17.6;17.36;17.06;16.81;16.58;16.32;16.14;16.14;15.98;15.81;16.13;16.07;15.78;15.53;15.64;15.79;15.37;15.16;15.02;15.34;15.25;14.61
gab;cervical_cancer_deaths_per_100000_women;26.77;26.63;26.2;26.21;27.31;27.58;28.86;29.11;29.53;30.44;30.96;32.05;31.13;31.7;31.73;30.18;30.03;28.44;28.26;27.32;25.66;25.39;24.54;23.5;23.02;22.58;22.14
gbr;cervical_cancer_deaths_per_100000_women;6.44;6.2;5.93;5.6;5.3;5.09;4.91;4.7;4.52;4.37;4.24;4.18;4.09;4.0;3.88;3.77;3.65;3.56;3.48;3.4;3.34;3.29;3.23;3.18;3.13;3.06;3.04
geo;cervical_cancer_deaths_per_100000_women;9.09;8.91;8.74;8.45;7.92;7.68;7.1;6.78;6.15;5.92;5.62;5.82;6.24;6.65;6.58;6.57;6.68;6.72;6.94;7.38;7.5;7.6;7.82;7.63;7.72;7.35;7.07
gha;cervical_cancer_deaths_per_100000_women;19.66;19.67;19.75;19.04;18.95;19.24;19.44;19.81;19.47;19.48;19.66;20.15;20.3;20.17;19.91;19.84;19.76;19.95;19.99;20.16;20.38;20.27;20.04;19.76;19.47;19.26;19.02
gin;cervical_cancer_deaths_per_100000_women;36.17;36.21;36.03;35.83;36.16;35.72;35.21;34.71;34.89;34.76;34.12;34.17;34.12;33.26;32.76;32.15;32.38;32.26;31.88;31.75;31.54;31.4;31.35;31.29;31.12;31.02;30.88
