geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008
rou;flood_affected_annual_number;239000;0;0;0;0;1000000;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;15110;0;0;2;5002;0;122300;12030;9067;63440;14810;8710;603;28140;58110;24630;4272;10520
rus;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14890;797700;0;234000;502;190100;1200;76500;375300;384900;600;6538;9067;7720;14000;0
rwa;flood_affected_annual_number;0;0;0;0;1900000;0;0;0;0;0;0;0;0;0;0;0;0;0;21730;0;0;0;0;0;0;0;0;0;0;0;0;3012;20070;7016;0;0;0;4530;11350
sau;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;13060;435;130;0;0;0
scg;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6001;0;0;0;0;0;0;71020;6000;0;2400;0;0;3792;36200;0;0
sdn;flood_affected_annual_number;0;0;0;0;0;145000;0;0;100000;0;0;0;0;132000;0;0;0;0;2500000;0;0;0;0;2021;5973;0;120600;100000;1000000;280900;0;97000;100000;325100;0;160800;167000;565500;92810
sen;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;3000;0;0;10000;0;0;0;0;5000;17500;0;0;0;300000;0;0;0;179000;7777;0;50000;0;5308;9981
slb;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sle;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;0;0;0;0;0;0;10;15020;0;4500;0
slv;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;68500;0;0;0;0;0;39090;10;0;0;8002;0;0;1508;0;0;0;5457;402;1000;101;0;0;2380;0;502;3030
som;flood_affected_annual_number;0;0;0;0;0;0;0;40000;0;0;0;30000;0;0;0;0;0;30000;0;50030;0;0;0;0;100;8520;103;1234000;0;0;373500;6500;0;301;1500;7532;486600;10040;52000
srb;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12370;0
sur;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25000;0;6550
svk;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11720;36150;0;1;0;0;231;1;101;0;0
svn;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
swe;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
swz;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272000;0;0;0;0;0;0;0;2500
syc;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1242;0;0;0;0;0;0;0;0;0;0;0
syr;flood_affected_annual_number;0;0;0;0;205000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
tcd;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;47540;0;0;53;0;0;0;80690;0;0;1000;173500;0;175900;0;0;0;0;52;173000;14450
tgo;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11500;185000;0;0;30400;65000;0;0;0;0;0;0;2000;141400;44820
tha;flood_affected_annual_number;0;0;0;0;0;3000000;0;0;2028000;0;630100;0;0;1000000;786200;7658;27840;24;1115000;0;0;16590;0;889400;171400;4281000;5000000;14;0;283800;3311000;470600;3291000;107700;507000;819400;2558000;183100;1540000
tjk;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;0;64850;0;6051;0;180000;0;41940;9419;0;2190;4283;1761;400000;5120;0;17330;0
tkm;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tls;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2509;0;1053;0;0;0;948;0
tto;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0
tun;flood_affected_annual_number;0;0;0;44350;0;0;0;0;0;750;0;0;30120;0;0;0;2523;0;0;0;152000;0;0;0;0;0;0;0;0;0;0;0;0;27010;0;0;0;6516;0
tur;flood_affected_annual_number;0;0;0;0;33;0;0;0;0;0;60080;10;0;0;200;0;0;0;1513;0;4569;542;0;0;0;306900;0;0;1241000;0;1002;2532;3034;8;50120;3007;63070;3202;0
twn;flood_affected_annual_number;0;0;0;0;0;0;0;26040;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;10;303;0;0;0;0;0;0;2716;303;0;0
tza;flood_affected_annual_number;0;0;0;0;68020;0;0;0;9000;90000;0;0;40000;0;0;0;6000;0;6500;141100;163100;0;0;201900;7031;21850;0;10220;4661;0;1853;205;1209;2000;0;10550;21530;0;9530
uga;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153600;15200;0;0;801;877;2225;30000;0;5683;721100;30090
ukr;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325000;0;1700000;10000;0;24590;0;0;300000;0;600;0;8340;5002;0;224800
ury;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18500;0;0;0;0;1500;4700;0;0;0;0;0;9301;0;5000;5000;2500;200;0;0;0;120000;0
usa;flood_affected_annual_number;0;0;3237;56;0;0;139;2840;27;0;117000;30;11;10;5528;5562;2013;0;0;0;3388;15;0;44000;14110;115300;243200;191400;37030;100;3654;23810;145800;3224;5341;18310;74100;8890;11000000
ussr;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;2000;586;1000;0;10000;0;36110;0;17;23230;42000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
uzb;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0
vct;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;1000;0;0;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ven;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15040;0;69;5546;0;0;0;0;0;26;0;51500;18000;0;573500;27020;0;55380;651;4035;45890;135;0;1508
vnm;flood_affected_annual_number;204200;0;0;0;0;0;0;0;4079000;0;628100;0;0;0;38030;2800000;165;0;0;0;10280;295800;109800;15060;382300;400300;375200;0;32550;5784000;5026000;1609000;1432000;417000;35110;92580;52300;962400;632700
vut;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3001;0;0;0;0;0;0
wsm;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yem;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;0;21530;0;0;243600;0;3310;19750;0;33;753;15;0;743;2350;2711;25180
yem_north;flood_affected_annual_number;0;0;0;2922;0;50050;0;0;0;0;0;0;0;0;0;0;0;0;0;150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yem_south;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;15000;350500;0;0;0;0;0;0;340000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yug;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;12020;0;70;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zaf;flood_affected_annual_number;0;0;0;0;26;0;0;1004;26;0;0;289;0;0;0;0;0;65510;25;0;0;0;0;15010;11000;4707;7564;307;0;2327;3293;42670;2516;501;15000;0;7172;38000;4011
zmb;flood_affected_annual_number;0;0;0;0;0;0;0;0;30910;0;0;0;0;0;0;0;0;0;0;800000;0;0;0;0;0;0;0;0;1300000;0;12000;617900;0;11000;196400;4000;0;1554000;15000
zwe;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;266100;30010;0;18000;0;0;0;17030;0
