geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
esp;breast_cancer_number_of_female_deaths;5753.99;5834.25;5895.39;6032.91;6097.52;6143.99;6118.1;6150.47;6189.26;6180.63;6146.83;6174.36;6196.81;6260.78;6264.89;6306.58;6344.27;6385.55;6418.57;6463.5;6493.44;6577.39;6672.06;6673.65;6630.01;6698.9;6793.07
est;breast_cancer_number_of_female_deaths;208.66;226.35;219.99;238.97;258.93;248.69;234.69;234.48;249.4;242.68;252.99;260.5;251.43;247.45;237.52;241.04;239.21;236.38;230.96;226.1;210.68;219.82;220.25;221.01;219.08;216.21;215.05
eth;breast_cancer_number_of_female_deaths;2076.29;2122.07;2183.6;2265.51;2383.35;2487.68;2526.79;2585.99;2628.85;2696.47;2746.96;2739.48;2758.18;2779.82;2834.64;2916.47;2987.86;3048.8;3075.87;3153.43;3300.65;3409.82;3499.49;3590.62;3761.91;3922.84;4049.01
fin;breast_cancer_number_of_female_deaths;771.05;786.41;806.18;820.4;820.46;835.98;853.02;865.0;873.31;888.65;889.8;891.73;886.36;894.74;898.59;901.17;908.87;909.2;914.17;926.82;942.19;947.48;949.61;937.53;912.06;902.73;881.78
fji;breast_cancer_number_of_female_deaths;55.94;58.23;60.41;62.32;64.2;66.32;68.8;71.14;72.0;74.76;75.13;75.93;77.32;80.72;83.75;87.78;89.94;93.48;96.76;100.21;103.63;107.64;112.25;116.49;120.99;125.33;129.35
fra;breast_cancer_number_of_female_deaths;11301.25;11561.9;11802.11;12029.78;12134.07;12280.64;12387.19;12346.84;12412.82;12534.27;12564.26;12626.5;12721.66;12786.7;12651.34;12562.37;12629.89;12671.04;12778.52;12779.99;12847.68;12883.45;13003.34;13012.02;12897.6;12968.63;13041.36
fsm;breast_cancer_number_of_female_deaths;5.06;5.36;5.64;5.92;6.23;6.52;6.75;6.96;7.19;7.49;7.76;8.07;8.47;8.76;9.01;9.49;9.69;9.73;9.75;9.96;10.16;10.06;10.07;10.11;10.51;10.63;10.46
gab;breast_cancer_number_of_female_deaths;76.96;78.41;79.06;81.17;86.73;90.02;96.36;99.48;103.68;109.63;113.81;119.98;119.6;125.23;129.05;126.63;129.58;126.49;129.48;129.35;125.48;127.87;127.6;126.08;127.52;129.53;131.08
gbr;breast_cancer_number_of_female_deaths;15745.77;15769.51;15737.02;15739.27;15540.29;15391.56;15166.27;14973.13;14801.96;14670.99;14420.05;14372.68;14256.14;14067.81;13791.88;13617.39;13411.62;13222.29;13097.45;12901.85;12877.62;12917.77;13067.17;13181.86;13254.41;13288.83;13366.65
geo;breast_cancer_number_of_female_deaths;733.99;730.29;737.11;713.13;674.65;622.34;596.26;596.7;602.6;601.61;595.04;585.16;597.65;620.84;626.58;550.75;500.32;487.57;524.94;566.34;575.81;584.62;607.35;590.72;600.5;574.47;559.12
