geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
eri;lung_cancer_number_of_male_deaths;41.59;40.03;37.22;34.95;33.86;33.06;33.78;34.68;35.7;36.54;37.64;39.73;42.24;44.82;47.54;50.44;52.31;54.14;55.9;57.47;59.4;61.47;63.88;66.24;68.77;71.77;75.04
esp;lung_cancer_number_of_male_deaths;13399.96;13815.69;14235.62;14703.4;15071.97;15410.57;15601.98;15794.73;16106.54;16336.65;16384.22;16596.91;16809.89;17117.27;17254.77;17482.31;17549.59;17734.88;17773.2;17796.63;17746.03;17680.62;17676.57;17329.31;17033.58;16883.68;16788.29
est;lung_cancer_number_of_male_deaths;618.35;653.26;657.77;708.58;745.67;723.29;630.53;627.5;652.12;614.92;603.48;628.64;619.65;594.82;589.59;573.6;583.98;601.04;551.78;526.63;485.57;481.16;489.76;439.94;467.94;454.08;447.08
eth;lung_cancer_number_of_male_deaths;1206.36;1185.59;1164.53;1148.58;1138.26;1140.62;1109.99;1102.08;1081.11;1060.25;1058.76;1055.25;1053.9;1066.21;1088.17;1118.41;1173.74;1221.23;1278.76;1343.96;1409.11;1471.57;1537.0;1615.53;1706.28;1797.87;1905.41
fin;lung_cancer_number_of_male_deaths;1640.98;1615.34;1603.35;1567.21;1534.84;1532.86;1544.64;1522.98;1516.68;1502.52;1477.48;1467.27;1470.51;1473.68;1482.47;1493.09;1515.82;1520.38;1519.04;1536.65;1538.98;1518.38;1517.2;1506.72;1483.81;1458.93;1449.76
fji;lung_cancer_number_of_male_deaths;17.34;17.59;17.83;18.29;18.73;19.12;19.46;19.76;19.68;20.48;20.75;21.21;21.59;22.72;24.13;25.24;26.0;26.59;26.75;27.59;28.1;28.81;29.48;30.15;30.75;31.39;32.19
fra;lung_cancer_number_of_male_deaths;20152.7;20388.47;20656.24;21005.75;21319.73;21743.87;21963.12;21763.15;22297.95;22632.86;22870.93;22990.52;23130.5;23294.75;23364.78;23537.14;23861.03;24207.86;24535.86;24792.71;25037.6;25122.1;25316.81;25238.04;24670.33;24668.95;24687.28
fsm;lung_cancer_number_of_male_deaths;6.8;7.01;7.24;7.51;7.71;7.95;8.03;8.15;8.14;8.25;8.27;8.24;8.27;8.3;8.4;8.53;8.63;8.84;9.03;9.18;9.43;9.47;9.42;9.47;9.62;10.04;10.21
gab;lung_cancer_number_of_male_deaths;56.07;55.0;56.02;56.16;57.12;59.98;57.31;54.42;52.13;49.7;49.68;48.63;46.45;45.88;45.22;45.03;44.91;45.25;46.33;46.86;46.3;47.53;48.82;50.38;51.82;53.25;54.69
gbr;lung_cancer_number_of_male_deaths;27473.34;27012.83;26504.47;26132.72;25393.66;24788.37;24197.26;23613.89;23193.2;22783.09;22358.2;21974.53;21800.1;21653.23;21408.06;21242.61;20858.33;20649.02;20509.13;20345.28;20321.71;20439.94;20671.08;20965.2;21383.84;21747.11;22207.79
