geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
cub;stomach_cancer_number_of_female_deaths;267.34;270.4;270.02;272.82;274.27;274.44;276.59;280.35;284.49;291.48;291.45;293.69;295.69;299.79;307.11;306.76;312.12;316.37;321.6;325.29;331.01;337.86;346.48;354.54;356.11;355.9;357.74
cyp;stomach_cancer_number_of_female_deaths;25.55;25.53;25.42;24.46;25.48;25.29;23.9;23.84;23.44;23.71;24.3;24.07;25.19;26.38;27.67;29.22;29.39;29.8;32.16;32.54;33.4;34.0;33.26;33.87;36.55;37.13;37.74
cze;stomach_cancer_number_of_female_deaths;961.07;928.93;901.0;879.89;851.28;819.97;787.98;749.67;713.61;690.93;665.13;645.64;628.82;606.44;588.3;564.66;546.25;528.91;514.65;509.58;500.19;492.48;488.42;478.4;471.93;462.44;464.43
deu;stomach_cancer_number_of_female_deaths;8772.63;8564.0;8271.88;8080.18;7830.96;7499.61;7475.37;7178.27;7155.26;6990.03;6832.01;6671.31;6510.6;6336.37;6136.0;6030.67;5915.81;5782.25;5693.23;5628.78;5578.71;5564.52;5538.6;5513.07;5457.19;5500.98;5546.6
dji;stomach_cancer_number_of_female_deaths;5.18;5.43;5.67;5.91;6.19;6.48;6.76;7.04;7.31;7.4;7.45;7.48;7.55;7.7;7.87;8.02;8.15;8.38;8.6;8.75;8.87;8.98;9.12;9.28;9.42;9.58;9.72
dma;stomach_cancer_number_of_female_deaths;6.18;6.36;6.44;6.23;6.4;6.19;5.96;5.68;5.63;5.49;5.3;5.13;5.2;5.11;4.89;4.68;4.65;4.41;4.46;4.53;4.55;4.66;4.72;4.89;5.01;4.99;5.07
dnk;stomach_cancer_number_of_female_deaths;331.99;327.28;319.37;313.74;302.7;295.46;286.64;276.87;268.9;262.54;249.66;251.02;245.67;243.05;240.5;239.74;236.41;230.5;225.64;221.92;218.32;214.16;211.52;208.28;206.46;204.9;204.61
dom;stomach_cancer_number_of_female_deaths;103.94;109.6;116.4;126.18;134.47;141.94;149.27;153.14;155.27;154.21;154.16;154.59;155.41;157.73;159.49;163.62;167.1;166.92;170.59;173.49;175.15;176.4;177.48;183.84;189.3;195.23;201.95
dza;stomach_cancer_number_of_female_deaths;321.41;317.63;318.64;320.93;323.35;327.81;325.76;325.43;323.72;331.65;338.74;345.57;358.06;367.29;396.64;402.21;403.51;411.56;420.92;432.44;443.49;453.0;463.69;474.19;483.44;498.04;514.31
ecu;stomach_cancer_number_of_female_deaths;644.38;648.75;667.77;688.55;712.23;752.21;789.55;796.8;811.06;802.97;812.68;821.33;846.49;861.89;865.95;869.2;882.1;888.24;897.09;905.21;912.7;922.86;929.74;930.81;934.36;953.64;971.09
egy;stomach_cancer_number_of_female_deaths;732.76;726.44;718.08;741.23;752.75;741.57;766.52;780.1;767.18;763.09;747.62;792.58;812.16;832.57;843.14;858.42;898.29;917.43;972.35;989.27;1019.35;992.48;1031.99;995.35;1015.27;1020.63;1024.76
eri;stomach_cancer_number_of_female_deaths;53.39;53.56;51.9;50.57;50.65;50.22;50.37;50.82;51.63;51.74;52.23;52.9;53.97;55.14;56.52;57.96;59.17;60.48;62.0;63.19;64.6;65.43;66.49;67.53;68.58;69.86;71.19
esp;stomach_cancer_number_of_female_deaths;3356.78;3285.84;3191.99;3146.09;3086.91;3039.07;2975.39;2931.7;2894.21;2885.25;2837.1;2802.25;2783.62;2790.35;2749.14;2744.52;2723.19;2727.67;2712.66;2690.94;2683.71;2699.96;2731.41;2712.46;2713.78;2755.99;2803.14
est;stomach_cancer_number_of_female_deaths;236.5;242.82;229.16;239.67;247.75;226.99;206.81;200.16;209.39;195.14;192.93;188.69;180.44;177.57;169.05;168.75;166.93;163.7;155.43;150.74;136.4;136.51;134.87;136.68;135.98;134.88;134.79
eth;stomach_cancer_number_of_female_deaths;1132.09;1152.97;1184.51;1228.01;1293.29;1346.66;1360.43;1381.36;1402.01;1415.75;1421.18;1380.9;1343.25;1317.28;1310.19;1314.88;1305.74;1298.53;1282.15;1293.78;1321.76;1336.32;1346.7;1354.21;1363.11;1374.2;1390.65
fin;stomach_cancer_number_of_female_deaths;450.89;435.97;419.01;408.38;386.29;367.62;359.49;345.94;333.31;327.35;319.56;314.16;308.25;305.32;297.16;286.04;279.91;273.24;270.06;266.1;262.68;259.66;255.78;250.77;242.85;245.38;241.82
fji;stomach_cancer_number_of_female_deaths;9.96;10.24;10.49;10.73;10.9;11.11;11.41;11.73;11.75;12.13;12.07;12.01;12.17;12.48;12.74;13.13;13.74;14.19;14.55;14.77;14.81;14.94;15.1;15.75;16.37;16.97;17.54
fra;stomach_cancer_number_of_female_deaths;4000.22;3869.05;3758.93;3678.8;3583.78;3582.64;3489.6;3356.44;3300.15;3244.45;3166.33;3094.92;3046.45;3016.42;2883.59;2859.13;2794.94;2780.08;2798.17;2787.83;2798.42;2805.52;2831.14;2820.64;2790.53;2814.36;2841.25
fsm;stomach_cancer_number_of_female_deaths;2.28;2.35;2.41;2.48;2.55;2.61;2.62;2.63;2.63;2.65;2.64;2.68;2.76;2.79;2.83;2.96;2.99;2.99;2.97;3.02;3.06;3.01;2.98;2.97;3.08;3.12;3.09
gab;stomach_cancer_number_of_female_deaths;29.47;29.41;29.11;29.68;31.35;31.93;33.92;34.42;35.44;36.89;37.59;38.99;37.84;38.95;39.49;37.64;37.63;35.64;35.8;34.99;33.23;33.3;32.58;31.58;31.35;31.25;31.17
gbr;stomach_cancer_number_of_female_deaths;4811.89;4731.11;4643.99;4563.57;4446.77;4376.31;4272.91;4202.13;4112.3;4001.69;3874.52;3833.15;3779.63;3702.42;3592.69;3507.5;3408.56;3347.8;3281.33;3193.88;3168.78;3147.56;3165.69;3166.18;3151.56;3140.52;3162.59
geo;stomach_cancer_number_of_female_deaths;390.68;380.61;368.45;343.56;315.34;287.54;264.56;259.01;260.21;261.46;264.25;264.27;274.9;294.34;306.65;283.15;260.67;248.46;253.71;259.16;264.5;266.24;272.13;264.83;264.09;254.6;247.24
gha;stomach_cancer_number_of_female_deaths;298.46;303.56;310.03;300.23;302.25;311.04;315.46;322.32;315.5;325.42;341.78;370.1;392.69;413.52;433.0;458.36;481.52;515.15;543.85;576.42;610.66;625.5;638.35;641.04;643.38;649.91;659.92
gin;stomach_cancer_number_of_female_deaths;146.58;153.78;161.0;169.34;180.79;186.68;186.53;186.45;191.32;193.97;193.54;197.29;201.03;198.45;199.04;199.16;206.03;210.67;213.65;219.41;224.62;229.47;236.46;242.69;247.99;254.57;261.02
gmb;stomach_cancer_number_of_female_deaths;7.53;7.81;8.12;8.26;8.46;8.62;8.54;8.51;8.73;8.93;8.88;8.91;9.3;8.91;9.03;9.12;9.35;9.71;9.78;10.22;10.29;10.35;10.85;11.19;11.55;11.95;12.37
gnb;stomach_cancer_number_of_female_deaths;46.18;45.98;45.85;45.56;45.24;45.17;44.49;43.97;44.14;45.12;46.08;45.84;47.12;47.91;49.64;49.52;51.27;52.97;54.04;55.94;56.77;56.83;58.42;59.76;60.92;62.23;63.71
gnq;stomach_cancer_number_of_female_deaths;11.86;12.03;12.03;12.31;12.59;12.68;12.93;11.89;11.36;10.78;10.13;9.31;8.57;8.3;7.95;7.8;7.92;7.85;7.73;7.78;7.62;7.4;7.23;7.16;7.28;7.43;7.68
grc;stomach_cancer_number_of_female_deaths;775.7;775.31;778.61;765.28;755.32;752.57;754.49;750.22;743.72;731.43;741.02;743.71;748.31;750.1;749.41;743.82;729.43;718.98;717.85;707.03;714.77;726.16;736.29;740.18;739.61;751.78;760.76
grd;stomach_cancer_number_of_female_deaths;4.87;4.82;4.86;4.76;4.88;4.79;4.77;4.72;4.65;4.53;4.53;4.55;4.66;4.64;4.55;4.35;4.2;3.93;3.87;3.82;3.8;3.79;3.85;3.83;3.9;3.87;3.83
grl;stomach_cancer_number_of_female_deaths;2.03;2.01;1.98;1.94;1.93;2.0;2.16;2.34;2.33;2.28;2.17;2.12;2.15;2.14;2.17;2.28;2.19;2.12;2.17;2.21;2.09;1.9;1.74;1.66;1.65;1.7;1.77
gtm;stomach_cancer_number_of_female_deaths;442.13;465.42;483.06;499.4;527.71;538.01;557.94;584.08;615.13;654.56;695.34;728.19;760.6;795.82;824.66;851.67;871.57;889.56;896.22;917.95;942.85;943.1;948.44;953.5;968.04;991.22;1010.08
gum;stomach_cancer_number_of_female_deaths;1.46;1.55;1.63;1.69;1.73;1.83;1.89;1.93;2.1;2.04;2.02;1.99;2.07;2.13;2.22;2.32;2.47;2.61;2.72;2.86;2.92;3.05;3.14;3.24;3.35;3.46;3.55
guy;stomach_cancer_number_of_female_deaths;17.82;18.4;18.91;18.78;19.6;20.04;18.83;17.89;17.33;16.38;16.9;16.19;16.26;16.47;16.52;15.99;15.91;15.42;15.54;15.65;15.64;15.58;15.64;15.84;15.87;15.91;15.07
hnd;stomach_cancer_number_of_female_deaths;257.0;258.54;264.14;265.19;267.86;277.53;282.85;287.76;293.34;299.13;304.05;308.55;313.43;319.9;325.41;330.5;334.62;338.43;343.53;349.69;355.85;361.63;368.05;374.47;381.64;389.33;397.03
hrv;stomach_cancer_number_of_female_deaths;503.08;486.4;471.67;464.02;458.93;457.08;455.66;447.97;439.25;430.62;426.29;411.34;399.13;388.44;380.29;372.78;362.01;357.77;354.33;346.16;342.8;344.64;340.82;341.97;336.22;336.62;337.94
hti;stomach_cancer_number_of_female_deaths;432.61;431.53;427.38;433.09;441.23;436.17;427.94;419.43;413.49;415.2;411.02;409.63;405.08;407.65;411.05;415.38;420.1;422.75;427.93;433.72;441.72;450.33;458.45;464.66;471.41;479.64;490.16
hun;stomach_cancer_number_of_female_deaths;1161.27;1154.7;1137.36;1116.09;1098.2;1074.91;1050.64;1014.62;980.71;955.32;927.12;896.82;874.71;856.55;844.07;821.45;808.54;789.78;784.43;780.13;759.78;745.66;733.23;716.76;715.17;711.55;714.82
idn;stomach_cancer_number_of_female_deaths;3956.43;3985.9;4042.33;4179.77;4253.64;4362.34;4487.97;4587.96;4712.85;4922.18;5082.23;5144.19;5169.85;5210.48;5219.01;5235.0;5269.08;5243.33;5300.5;5313.02;5313.87;5374.36;5379.31;5398.76;5427.02;5439.88;5465.25
ind;stomach_cancer_number_of_female_deaths;24789.46;25136.52;25664.75;25919.32;26328.27;26731.45;27315.85;28017.32;28502.92;28857.05;29269.78;29581.65;29956.13;30164.94;30760.05;31593.68;31532.88;31801.97;32309.04;32635.61;33237.01;33779.24;34060.85;34894.21;35785.77;36534.75;36628.83
irl;stomach_cancer_number_of_female_deaths;215.4;216.81;215.24;213.9;215.25;215.48;211.62;210.66;211.52;210.9;206.02;199.22;188.44;185.09;181.84;180.91;179.57;174.39;177.52;178.72;173.99;172.87;171.1;168.11;167.78;169.3;170.84
