geo;indicator;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000
rwa;total_sulfur_emission_kilotonnes;0.00061;0.00061;0.00122;0.00183;0.00244;0.00305;0.00367;0.00428;0.00489;0.00551;0.0061200000000000004;0.01217;0.01821;0.02426;0.030310000000000004;0.03636;0.04241;0.04846;0.05451;0.06056;0.06661;0.07266;0.07896;0.08526;0.09156;0.09786;0.1042;0.1105;0.1168;0.1231;0.1294;0.1465;0.1366;0.1375;0.1384;0.1523;0.1661;0.18;0.1945;0.2162;0.2286;0.1926;0.2485;0.217;0.2698;0.2382;0.2679;0.3019;0.3121;0.3148;0.3762;0.4097;0.21600000000000003;0.2365;0.2808;0.305;0.2982;0.3229;0.4234;0.3881;0.4631;0.4024;0.4611;0.5269;0.5696;0.6512;0.7162;0.6151;0.6603;0.7224;0.7581;1.04;1.072;1.3130000000000002;1.386;1.3730000000000002;1.349;1.475;1.53;1.7209999999999999;1.874;1.545;1.288;1.554;1.876;2.01;2.085;2.656;2.553;2.719;2.528;2.6069999999999998;2.657;2.6660000000000004;2.59;2.568;2.488;2.6289999999999996;3.0589999999999997;3.167;3.31;3.2969999999999997;3.63;3.7969999999999997;3.9010000000000002;4.119;4.544;4.648;4.749;4.947;4.5889999999999995;4.725;4.865;5.013;5.167000000000001;5.327000000000001;5.496;5.672000000000001;5.855;6.044;6.24;6.444;6.369;6.732;7.082999999999999;6.686;6.49;7.072;6.8389999999999995;7.22;7.734;7.752999999999999;7.527;7.095;7.273;7.2829999999999995;7.367999999999999;7.42;7.56;7.582000000000001;7.572;7.757000000000001;7.947;8.141;5.606;6.018;5.983;7.39;7.5520000000000005;7.718;7.892
sau;total_sulfur_emission_kilotonnes;0.0;0.0;0.0;0.0;0.0;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;5e-05;7e-05;9e-05;0.00011;0.00013000000000000002;0.00014;0.00016;0.00018;0.0002;0.00022;0.00022999999999999998;0.00022999999999999998;0.00023999999999999998;0.00023999999999999998;0.00023999999999999998;0.00033999999999999997;0.00044;0.00054;0.00065;0.0007599999999999999;0.00091;0.00141;0.00199;0.0034;0.0031;0.00359;0.00428;0.00477;0.0050799999999999994;0.00525;0.00561;0.0070599999999999994;0.00804;0.0063;0.00471;0.007859999999999999;0.007359999999999999;0.006640000000000001;0.00505;0.00607;0.0059700000000000005;0.00715;0.00815;0.0086;0.00856;0.01099;0.010709999999999999;0.0107;0.01043;0.00976;0.00974;0.015619999999999998;0.021230000000000002;0.01612;0.01961;0.0269;0.03073;0.2574;2.07;2.6889999999999996;2.2640000000000002;2.377;2.485;4.045;10.88;30.48;45.28;69.45;83.48;116.5;128.7;133.7;157.9;164.2;150.8;137.4;125.2;105.2;107.6;131.5;137.7;137.7;149.2;142.9;161.8;146.7;181.6;184.8;187.7;265.8;248.8;240.9;241.8;252.2;216.0;231.4;280.7;259.1;312.4;324.9;359.2;347.5;402.2;345.6;390.5;562.8;582.1;543.1;544.9;567.5;500.0;512.9;450.0;405.7;358.6;348.0;284.9;241.3;221.0;218.4
scg;total_sulfur_emission_kilotonnes;0.00835;0.00937;0.01199;0.02399;0.03601;0.04805;0.0601;0.07217;0.08425;0.09635;0.1085;0.1206;0.1327;0.1449;0.1571;0.1693;0.1815;0.1937;0.2059;0.2182;0.2305;0.2428;0.2551;0.2674;0.2797;0.2921;0.3044;0.3168;0.3292;0.3416;0.3541;0.3665;0.379;0.3914;0.4039;0.4164;0.429;0.4415;0.45399999999999996;0.4666;0.4792;0.4918;0.5044;0.5171;0.5297;0.5011;0.3713;0.5006;0.5213;0.5421;0.6699;0.8326;0.9426;0.8626;0.8899;1.031;1.03;1.535;1.5290000000000001;1.6669999999999998;1.6840000000000002;1.6159999999999999;1.807;1.925;3.1039999999999996;4.283;5.462999999999999;6.642;7.821000000000001;9.001;10.18;11.36;15.31;9.199;11.1;12.42;13.73;14.86;18.09;21.03;24.8;26.82;25.83;24.1;27.05;30.22;31.87;30.76;35.75;38.83;40.25;42.91;32.99;28.52;24.38;20.51;14.99;30.99;44.59;54.31;63.99;71.0;62.98;61.38;56.83;63.74;68.0;76.93;81.33;83.59;91.77;97.82;104.0;108.7;122.0;132.9;131.0;135.1;126.7;133.1;137.6;152.6;164.4;162.0;174.6;179.2;189.5;191.4;189.2;194.3;203.0;204.0;204.5;220.0;228.0;239.0;235.0;242.0;251.0;253.0;254.0;223.0;174.0;200.5;212.0;231.0;217.0;261.0;260.5;68.27;68.27
sdn;total_sulfur_emission_kilotonnes;0.00081;0.00081;0.00162;0.00243;0.00324;0.00405;0.00486;0.005679999999999999;0.006490000000000001;0.0073;0.00812;0.01614;0.02416;0.03218;0.0402;0.04822;0.05624;0.06426;0.07229;0.08031;0.08832999999999999;0.09636;0.1047;0.1131;0.1214;0.1298;0.1381;0.1465;0.1549;0.1632;0.1716;0.1943;0.1811;0.1823;0.1835;0.2019;0.2203;0.2387;0.258;0.2868;0.3032;0.2554;0.3295;0.2878;0.3578;0.3159;0.3553;0.4003;0.4139;0.4175;0.4989;0.5434;0.2864;0.3136;0.3724;0.4045;0.3955;0.4283;0.5616;0.5147;0.6142;0.5337;0.6114;0.6988;0.7553;0.8636;0.9498;0.8158;0.8757;0.9581;1.005;1.379;1.422;1.742;1.838;1.821;1.788;1.956;2.029;2.283;2.485;2.048;1.7080000000000002;2.061;2.487;2.6660000000000004;2.765;3.522;3.385;3.6060000000000003;3.352;3.457;3.5239999999999996;3.535;3.4339999999999997;3.405;3.299;3.486;4.0569999999999995;4.199;4.388999999999999;5.579;4.2010000000000005;5.709;2.3;4.1;2.648;3.2030000000000003;4.353;2.7689999999999997;0.8583;1.357;0.6847;1.605;6.047000000000001;27.26;34.78;37.6;26.96;24.92;32.94;35.84;39.02;42.11;42.02;44.43;53.98;57.81;52.8;48.74;49.91;55.06;59.43;61.6;56.88;50.96;53.75;63.58;64.34;71.94;67.46;69.27;75.47;70.82;65.63;66.21;54.52;54.03;53.71;54.04;55.76
sen;total_sulfur_emission_kilotonnes;0.00122;0.00122;0.00244;0.00366;0.00489;0.00611;0.00734;0.00856;0.00979;0.011009999999999999;0.012240000000000001;0.02434;0.036430000000000004;0.048530000000000004;0.060629999999999996;0.07272;0.08482;0.09692;0.109;0.1211;0.1332;0.1453;0.1579;0.1705;0.1831;0.1957;0.2083;0.2209;0.2336;0.2462;0.2588;0.293;0.2732;0.275;0.2768;0.3045;0.3323;0.3601;0.3891;0.4325;0.4572;0.3852;0.49700000000000005;0.4341;0.5396;0.4764;0.5358;0.6038;0.6243;0.6297;0.7524;0.8195;0.43200000000000005;0.473;0.5617;0.6101;0.5964;0.6459;0.847;0.7763;0.9263;0.8049;0.9222;1.054;1.139;1.3030000000000002;1.433;1.23;1.321;1.445;1.516;2.08;2.144;2.627;2.772;2.747;2.697;2.95;3.06;3.443;3.748;3.089;2.576;3.108;3.7510000000000003;4.02;4.17;5.313;5.105;5.438;5.056;5.2139999999999995;5.315;5.331;5.18;5.136;4.976;5.257999999999999;6.117999999999999;6.334;6.62;7.047999999999999;1.018;1.618;1.151;0.6997;0.2485;0.3294;0.4103;0.4912;0.5722;0.6531;0.7340000000000001;0.8149;11.52;17.48;16.86;19.48;21.07;21.04;19.23;18.31;19.24;19.77;20.89;21.09;19.53;22.99;21.95;23.44;23.22;21.59;16.17;11.37;12.89;10.37;15.42;17.05;19.49;16.95;18.2;15.55;16.74;15.92;9.906;18.96;18.83;21.51;21.98;22.48;23.59
sgp;total_sulfur_emission_kilotonnes;0.0;0.0004;0.0008;0.0012;0.0016;0.002;0.0024;0.0028;0.0032;0.0036;0.004;0.004379999999999999;0.00476;0.00513;0.0055;0.00587;0.006229999999999999;0.00659;0.00695;0.0073;0.007659999999999999;0.0087;0.00976;0.01081;0.01185;0.01433;0.01565;0.01678;0.0186;0.02033;0.02131;0.02215;0.02337;0.0252;0.028010000000000004;0.030869999999999998;0.0309;0.03374;0.036989999999999995;0.041510000000000005;0.0445;0.0487;0.05168;0.05032;0.057429999999999995;0.06246;0.06609;0.06817999999999999;0.07827;0.08335;0.09211;0.1035;0.1127;0.1187;0.1248;0.1329;0.182;0.1946;0.2082;0.2101;0.2179;0.2331;0.2634;0.2982;0.3112;0.3088;0.3538;0.3846;0.3961;0.4421;0.3503;0.3723;0.3846;0.4172;0.4414;0.4471;0.45;0.474;0.4857;0.4985;0.4981;0.4698;0.4551;0.485;0.534;0.5677;0.6037;0.6228;0.6294;0.6804;0.7665;0.8137;0.8135;0.7779;0.7615;0.4731;0.3869;0.4372;0.4575;0.6033;0.6918;0.8159;0.9376;1.012;1.0759999999999998;1.193;1.318;1.472;0.6524;0.4294;0.395;2.245;6.7989999999999995;7.563;6.36;6.638;8.717;13.46;21.27;20.82;23.73;31.91;39.43;45.19;55.68;45.38;46.76;61.49;68.99;72.93;71.11;81.04;75.03;66.65;61.67;52.35;52.7;53.8;59.25;61.85;95.4;99.7;102.0;113.5;117.4;115.2;98.4;104.2;98.86;83.76;81.58
sle;total_sulfur_emission_kilotonnes;0.00023999999999999998;0.00023999999999999998;0.00049;0.00073;0.00098;0.00122;0.00147;0.0017100000000000001;0.00196;0.00221;0.00245;0.00488;0.0073;0.00972;0.01215;0.01457;0.01699;0.01942;0.021840000000000002;0.02427;0.02669;0.02912;0.031639999999999995;0.03416;0.03669;0.03921;0.04174;0.04427;0.04679;0.049319999999999996;0.05184;0.058710000000000005;0.054729999999999994;0.05509;0.05545;0.06101;0.06657;0.07214;0.07795;0.08665;0.0916;0.07717;0.09956;0.08697;0.1081;0.09544;0.1073;0.121;0.1251;0.1262;0.1507;0.1642;0.08653999999999999;0.09475;0.1125;0.1222;0.1195;0.1294;0.1697;0.1555;0.1856;0.1613;0.1848;0.2111;0.2282;0.261;0.287;0.2465;0.2646;0.2895;0.3038;0.4168;0.4296;0.5263;0.5554;0.5503;0.5404;0.5909;0.6131;0.6897;0.7509;0.6189;0.516;0.6227;0.7516;0.8054;0.8354;1.064;1.023;1.09;1.013;1.045;1.065;1.068;1.038;1.0290000000000001;0.9968;1.053;1.226;1.2690000000000001;1.3259999999999998;0.5223;1.495;1.13;0.5361;1.103;0.9259;1.0290000000000001;1.147;0.5648;0.3851;0.3804;0.5586;0.1818;0.1617;0.1416;1.3769999999999998;2.612;3.847;5.083;5.202999999999999;4.5760000000000005;4.705;4.633;5.075;4.997;5.5360000000000005;5.5729999999999995;5.754;5.9670000000000005;6.336;6.522;6.84;6.712999999999999;6.999;6.477;7.017;7.263999999999999;6.5760000000000005;6.558;7.425;8.262;7.744;8.24;9.122;8.041;8.385;6.042000000000001;5.9239999999999995;5.107;5.377999999999999
slv;total_sulfur_emission_kilotonnes;0.04707;0.0314;0.059070000000000004;0.05317;0.06592;0.06376;0.0877;0.1005;0.1057;0.09985;0.1424;0.1402;0.1567;0.1396;0.1784;0.1762;0.1479;0.1867;0.1807;0.2195;0.1949;0.1777;0.2165;0.1922;0.2163;0.218;0.2346;0.2063;0.2228;0.217;0.1962;0.1984;0.2184;0.1626;0.2158;0.1994;0.18600000000000003;0.158;0.1928;0.1543;0.1687;0.1573;0.1792;0.1993;0.2076;0.2099;0.2128;0.2142;0.2586;0.2827;0.3081;0.4031;0.415;0.473;0.4968;0.5545;0.5518;0.5985;0.6591;0.7170000000000001;0.7328;0.8686;0.8645;0.7769;0.7697;0.9503;1.15;1.3869999999999998;1.544;1.296;1.396;1.157;1.37;1.757;1.749;1.8980000000000001;2.06;2.263;2.71;2.906;2.5340000000000003;2.273;1.5619999999999998;1.883;2.4330000000000003;2.5469999999999997;2.5989999999999998;3.531;3.472;3.425;3.574;4.072;3.7880000000000003;4.181;4.372;4.601;5.205;4.862;5.048;5.22;6.66;7.381;7.196000000000001;7.09;7.211;7.733;8.017000000000001;8.17;7.915;8.11;8.21;7.982;7.901;8.036;9.55;7.779;8.67;8.683;8.693;5.648;2.892;7.117000000000001;6.472;9.237;9.888;10.28;10.88;12.2;12.05;10.95;11.81;9.982999999999999;7.7379999999999995;7.614;7.385;7.709;8.043;8.929;8.311;7.796;8.003;9.77;11.66;13.61;13.85;13.91;15.37;17.33;21.34;25.46;27.44
som;total_sulfur_emission_kilotonnes;0.00054;0.00054;0.00108;0.00162;0.00216;0.0027;0.00324;0.0037799999999999995;0.00432;0.00486;0.0054;0.010740000000000001;0.01608;0.021419999999999998;0.026760000000000003;0.0321;0.03744;0.04278;0.048119999999999996;0.05346;0.05881;0.06415;0.06971000000000001;0.07527;0.08084;0.0864;0.09196;0.09752999999999999;0.1031;0.1087;0.1142;0.1293;0.1206;0.1214;0.1222;0.1344;0.1467;0.1589;0.1717;0.1909;0.2018;0.17;0.2194;0.1916;0.2382;0.2103;0.2365;0.2665;0.2756;0.278;0.3321;0.3617;0.1907;0.2088;0.2479;0.2693;0.2633;0.2851;0.3739;0.3427;0.4089;0.3553;0.4071;0.4652;0.5028;0.5749;0.6323;0.5431;0.5829;0.6378;0.6693;0.9182;0.9465;1.16;1.224;1.212;1.1909999999999998;1.3019999999999998;1.351;1.52;1.6540000000000001;1.364;1.137;1.3719999999999999;1.656;1.775;1.841;2.345;2.254;2.4;2.2319999999999998;2.301;2.346;2.353;2.286;2.267;2.1959999999999997;2.3209999999999997;2.701;2.7960000000000003;2.9219999999999997;2.911;3.205;3.353;3.444;3.636;4.012;4.104;4.1930000000000005;4.368;4.052;4.251;4.422;4.279;4.872;5.313;5.287000000000001;5.141;5.539;5.398;5.681;5.8870000000000005;5.989;6.492000000000001;6.91;6.252999999999999;6.129;6.593;6.561;23.4;19.11;15.48;11.86;13.81;9.818;11.55;12.59;13.37;13.17;12.11;11.56;11.57;11.58;11.59;11.6;11.61;11.62;11.63;11.63;11.64;11.65
spm;total_sulfur_emission_kilotonnes;0.00072;0.00091;0.00101;0.00116;0.00137;0.0015;0.0016;0.0016600000000000002;0.00175;0.0019100000000000002;0.00202;0.00197;0.00206;0.00235;0.0025;0.00259;0.00297;0.0030800000000000003;0.00345;0.0038399999999999997;0.004079999999999999;0.00427;0.00513;0.00561;0.00545;0.00556;0.00549;0.006;0.00588;0.00701;0.00788;0.00835;0.00935;0.01024;0.010879999999999999;0.01102;0.01139;0.012980000000000002;0.01488;0.01415;0.01576;0.016919999999999998;0.01798;0.01821;0.01721;0.019209999999999998;0.019469999999999998;0.02033;0.02217;0.02532;0.02685;0.029230000000000003;0.030430000000000002;0.03567;0.0357;0.039810000000000005;0.04186;0.047510000000000004;0.0428;0.04717;0.05103;0.05114;0.0553;0.05934;0.053570000000000007;0.056179999999999994;0.06418;0.06988;0.07309;0.05923;0.06842999999999999;0.05379;0.053520000000000005;0.07193;0.06402999999999999;0.06507;0.0699;0.06957;0.06722;0.07195;0.06379;0.05262000000000001;0.043039999999999995;0.04591;0.05057;0.052289999999999996;0.060610000000000004;0.06406;0.05306;0.0598;0.06735;0.07656;0.08165;0.08824;0.08868999999999999;0.08434;0.0766;0.08624;0.08146;0.07063;0.07542;0.099;0.1659;0.1298;0.1398;0.1349;0.1316;0.1801;0.1683;0.1205;0.146;0.1311;0.1059;0.1379;0.122;0.09394;0.1057;0.1042;0.0256;0.06445;0.039580000000000004;0.0502;0.01237;0.01196;0.01201;0.01226;0.01202;0.01743;0.02284;0.028260000000000004;0.03367;0.039080000000000004;0.044489999999999995;0.0499;0.055310000000000005;0.06072999999999999;0.06614;0.07155;0.07696;0.08237;0.08778;0.07743;0.0683;0.06025;0.05314;0.04688;0.04135;0.036469999999999995;0.03217;0.028380000000000002;0.02503
sur;total_sulfur_emission_kilotonnes;0.00065;0.00043;0.00081;0.00073;0.00091;0.00088;0.0012;0.0013800000000000002;0.00145;0.00137;0.00196;0.00193;0.00215;0.0019199999999999998;0.00245;0.00242;0.00203;0.00256;0.00248;0.00301;0.00268;0.00244;0.00297;0.00264;0.00297;0.00299;0.00322;0.00283;0.0030600000000000002;0.00298;0.0027;0.0027300000000000002;0.003;0.00223;0.00297;0.00274;0.00256;0.00217;0.00265;0.00212;0.00232;0.00216;0.00246;0.00274;0.00285;0.00288;0.00292;0.00294;0.00355;0.0038799999999999998;0.004229999999999999;0.00554;0.0057;0.0065;0.0068200000000000005;0.00762;0.00758;0.00822;0.009059999999999999;0.00985;0.01007;0.01193;0.01188;0.01067;0.01057;0.013059999999999999;0.0158;0.01905;0.02121;0.01781;0.019180000000000003;0.01589;0.01882;0.024130000000000002;0.02402;0.026080000000000002;0.0283;0.03108;0.03723;0.03992;0.03481;0.03123;0.02146;0.025869999999999997;0.03342;0.034980000000000004;0.035710000000000006;0.048510000000000005;0.0477;0.04705;0.0491;0.05594;0.05202999999999999;0.05744;0.06006;0.0632;0.0715;0.06679;0.06935;0.07172;0.09149;0.1014;0.1486;0.1822;0.09672;0.1026;0.1084;0.1143;0.1201;0.126;0.1318;0.1377;0.1436;0.1494;0.1553;0.1611;0.16699999999999998;0.1728;0.1787;0.1845;0.1904;0.1963;0.2021;0.20800000000000002;0.2138;0.2197;0.043089999999999996;0.04174;0.0394;0.04264;0.04546;0.04779;0.3168;0.3021;0.6054;0.9399;1.5319999999999998;1.663;2.099;2.0869999999999997;2.673;2.6430000000000002;2.6919999999999997;2.775;2.667;2.3569999999999998;2.3040000000000003;2.391;2.4330000000000003;2.476;2.242
svk;total_sulfur_emission_kilotonnes;0.5613;0.6296;0.8059;0.8801;1.008;1.161;1.339;1.466;1.682;1.651;1.7819999999999998;1.879;2.116;2.352;2.5789999999999997;2.7969999999999997;2.8989999999999996;3.176;3.426;3.687;3.958;4.636;4.989;5.271;5.5360000000000005;5.64;5.971;5.882000000000001;6.4079999999999995;6.808;7.704;8.081;8.494;9.359;9.609;9.975;10.2;10.31;11.37;12.38;12.85;13.55;13.53;14.51;15.17;16.19;17.07;18.26;20.03;21.41;23.44;23.74;23.21;24.27;25.35;25.75;27.77;30.59;31.7;32.67;32.35;34.59;37.82;41.09;35.57;32.74;34.66;32.64;29.27;38.18;43.56;45.25;40.99;38.63;49.34;46.01;46.27;50.24;54.79;61.39;53.86;50.41;44.26;41.15;41.43;41.96;44.59;51.44;47.74;57.92;66.01;66.25;71.05;79.67;76.74;43.07;54.62;63.56;68.62;77.97;81.23;89.12;95.01;97.5;104.8;109.6;121.0;127.7;140.2;133.5;142.8;161.4;175.7;189.0;199.5;197.3;212.9;222.4;249.9;284.7;314.2;330.8;337.6;330.1;339.8;359.4;367.1;379.9;383.9;386.5;390.0;320.5;287.1;321.6;348.0;306.5;302.0;307.0;294.5;286.5;271.0;222.5;190.0;162.5;119.5;119.5;113.5;101.0;89.5;85.5;62.0
svn;total_sulfur_emission_kilotonnes;0.00481;0.0054;0.0069099999999999995;0.01383;0.02076;0.02769;0.03464;0.041589999999999995;0.04856;0.055529999999999996;0.06251;0.0695;0.0765;0.08351;0.09053;0.09756000000000001;0.1046;0.1116;0.1187;0.1258;0.1328;0.1399;0.147;0.1541;0.1612;0.1683;0.1755;0.1826;0.1897;0.1969;0.2041;0.2112;0.2184;0.2256;0.2328;0.24;0.2472;0.2545;0.2617;0.2689;0.2762;0.2835;0.2907;0.298;0.3053;0.2888;0.214;0.2885;0.3005;0.3124;0.3861;0.4799;0.5432;0.4971;0.5129;0.5941;0.5936;0.885;0.8813;0.961;0.9704;0.9316;1.041;1.109;1.7890000000000001;2.469;3.1489999999999996;3.8280000000000003;4.508;5.188;5.867000000000001;6.547000000000001;8.822000000000001;5.3020000000000005;6.396;7.159;7.9110000000000005;8.566;10.43;12.12;14.3;15.46;14.89;13.89;15.59;17.42;18.37;17.73;20.61;22.38;23.2;24.73;19.02;16.44;14.05;11.82;8.639;17.86;25.7;31.3;36.88;40.92;36.3;35.38;32.75;36.73;39.19;44.34;46.87;48.18;52.89;56.38;59.92;62.66;70.33;76.58;75.47;77.85;73.02;76.74;79.32;87.93;94.77;93.35;100.6;103.3;109.2;110.3;109.1;112.0;117.0;127.0;128.0;137.0;125.0;120.5;123.5;111.0;105.0;105.5;98.0;90.0;93.0;91.5;88.5;62.5;56.0;59.0;61.5;52.0;48.0
swe;total_sulfur_emission_kilotonnes;0.4954;0.6207;0.7031;0.8212;1.0270000000000001;1.207;1.7109999999999999;2.153;1.973;2.505;2.569;3.1689999999999996;3.305;3.3710000000000004;3.563;3.72;3.8569999999999998;3.759;4.248;3.963;4.724;5.0089999999999995;5.712000000000001;5.775;6.204;7.194;7.63;8.009;7.0360000000000005;7.12;8.701;8.548;9.607999999999999;9.846;10.78;11.6;11.57;11.96;13.45;15.61;15.95;17.15;17.48;17.78;20.44;20.78;21.4;23.7;24.96;31.6;31.9;30.16;31.68;35.38;38.16;38.19;43.58;50.73;54.64;51.14;53.17;51.9;57.71;65.74;62.23;63.32;69.26;30.12;36.23;36.12;52.69;30.07;52.37;67.44;82.6;76.37;69.64;101.5;91.46;115.0;114.1;111.0;112.6;119.4;127.1;131.5;141.7;157.1;140.3;167.2;108.3;110.1;118.6;162.9;153.2;73.47;228.4;321.6;368.1;310.3;205.4;256.3;259.5;240.9;249.5;295.3;290.7;330.1;296.6;324.7;367.4;370.8;383.6;396.7;444.6;432.6;397.0;428.2;477.7;471.7;465.0;423.2;364.0;337.7;357.4;345.0;337.5;302.2;269.3;250.5;245.5;215.5;185.5;152.5;148.0;133.0;136.0;114.0;112.0;80.0;53.0;49.5;46.5;43.5;43.5;38.5;40.5;38.0;36.5;29.5;27.5
swz;total_sulfur_emission_kilotonnes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;1e-05;1e-05;2e-05;2e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;4e-05;4e-05;4e-05;5e-05;5e-05;5.9999999999999995e-05;5.9999999999999995e-05;5.9999999999999995e-05;7e-05;7e-05;7e-05;8e-05;9e-05;8e-05;8e-05;8e-05;9e-05;0.0001;0.00011;0.00011999999999999999;0.00013000000000000002;0.00014;0.00011999999999999999;0.00015;0.00013000000000000002;0.00016;0.00014;0.00016;0.00018;0.00018999999999999998;0.00018999999999999998;0.00022999999999999998;0.00025;0.00013000000000000002;0.00014;0.00016999999999999999;0.00033999999999999997;0.0005099999999999999;0.0006799999999999999;0.00086;0.00103;0.0012;0.00137;0.0015400000000000001;0.0017100000000000001;0.0018899999999999998;0.00206;0.00223;0.0024;0.0025800000000000003;0.00275;0.00292;0.0031;0.0032700000000000003;0.00344;0.00361;0.00379;0.00396;0.00413;0.0043100000000000005;0.00448;0.00466;0.00483;0.0050100000000000006;0.00518;0.00536;0.005529999999999999;0.0057;0.00588;0.00605;0.006229999999999999;0.006409999999999999;0.00658;0.0067599999999999995;0.0069299999999999995;0.007109999999999999;0.00728;0.00746;0.007640000000000001;0.007809999999999999;0.00799;0.00886;0.00886;0.008870000000000001;0.008870000000000001;0.008870000000000001;0.008879999999999999;0.008879999999999999;0.008879999999999999;0.00889;0.01778;0.1067;0.0089;0.0178;0.02671;0.03562;0.2672;0.6772;0.7666;0.9363;1.026;1.2309999999999999;1.339;1.2770000000000001;1.251;1.046;1.135;1.067;1.068;1.107;1.104;1.2590000000000001;1.23;1.245;1.213;1.2830000000000001;1.295;1.515;1.5419999999999998;2.005;2.157;2.2119999999999997;2.307;2.206;2.332;2.474;2.355;2.362;2.383;2.645;2.612;2.6189999999999998
syr;total_sulfur_emission_kilotonnes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2.9999999999999997e-05;4e-05;5e-05;5.9999999999999995e-05;7e-05;8e-05;9e-05;0.0001;0.00011999999999999999;0.00013000000000000002;0.00013000000000000002;0.00014;0.00014;0.00014;0.00014;0.0002;0.00026000000000000003;0.00031;0.00037999999999999997;0.00044;0.00053;0.00082;0.00115;0.00197;0.0018;0.0020800000000000003;0.00248;0.00277;0.00294;0.0030399999999999997;0.0032600000000000003;0.00409;0.00466;0.00366;0.0027300000000000002;0.00456;0.00426;0.00385;0.00293;0.00352;0.00346;0.00415;0.00473;0.00498;0.00496;0.006370000000000001;0.00621;0.0062;0.00605;0.00566;0.00565;0.009059999999999999;0.01231;0.00935;0.01137;0.0156;0.01782;0.022430000000000002;0.02223;0.01738;0.01725;0.014480000000000002;0.01142;0.015059999999999999;0.016069999999999997;0.01848;0.02182;0.023540000000000002;0.026060000000000003;0.0418;0.1411;0.09193;0.08635;0.04225;0.1794;0.1946;0.1997;0.1399;9.665;22.22;22.67;21.46;23.51;25.34;23.4;22.98;23.95;24.07;25.88;27.2;32.77;25.43;26.63;23.2;23.83;32.64;55.98;50.01;81.46;107.0;151.9;135.2;129.3;145.9;130.7;148.6;143.3;154.9;146.8;129.5;139.8;138.1;146.7;160.0;175.9;221.4;260.0;282.9;320.9;339.7
tcd;total_sulfur_emission_kilotonnes;0.00159;0.00159;0.0031899999999999997;0.00479;0.006379999999999999;0.00798;0.00958;0.011179999999999999;0.01278;0.01439;0.01599;0.03179;0.04759;0.06339;0.07919;0.09498999999999999;0.1108;0.1266;0.1424;0.1582;0.174;0.1898;0.2063;0.2227;0.2392;0.2557;0.2721;0.2886;0.3051;0.3215;0.33799999999999997;0.3828;0.3568;0.3591;0.3615;0.3978;0.434;0.4703;0.5082;0.5649;0.5972;0.5031;0.6491;0.5670000000000001;0.7048;0.6223;0.6998;0.7886;0.8154;0.8225;0.9828;1.07;0.5642;0.6178;0.7337;0.7969;0.779;0.8437;1.1059999999999999;1.014;1.21;1.051;1.205;1.3769999999999998;1.4880000000000002;1.7009999999999998;1.871;1.607;1.725;1.8869999999999998;1.9809999999999999;2.717;2.801;3.431;3.6210000000000004;3.588;3.523;3.853;3.997;4.497;4.895;4.035;3.364;4.06;4.9;5.251;5.446000000000001;6.939;6.669;7.103;6.604;6.81;6.942;6.9639999999999995;6.765;6.707999999999999;6.499;6.867999999999999;7.9910000000000005;8.273;8.646;8.613;9.482999999999999;9.921;10.19;10.76;11.87;12.14;12.41;12.93;11.99;12.58;13.08;12.66;14.42;15.72;15.65;15.21;16.39;15.97;16.81;17.42;17.72;19.21;20.45;18.5;18.14;19.51;19.41;20.23;21.08;21.53;21.01;20.71;20.89;20.97;20.97;21.46;21.36;21.46;20.84;20.92;20.99;21.07;21.15;21.23;21.3;21.38;21.46;21.54;21.62
